Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCV,2021,W,CONS,210,,101,Visualizing Climate Change,Deborah Ann Pierce;Georgina Magnus;Jaylen Bastos;Judith Nuhu;Maria Tomaselli Crespo;Mariko Molander,172,82.73255814,7.991112634,95.0,33.0,1,0.0,0.0,5.0,1,8,11,14.0,53,48,31
UBCV,2021,W,CONS,210,,OVERALL,Visualizing Climate Change,,172,82.73255814,7.991112634,95.0,33.0,1,0.0,0.0,5.0,1,8,11,14.0,53,48,31
UBCV,2021,W,CONS,302,,101,Issues in Genomics and the Environment,Jing Jiang;Tongli Wang,51,82.823529412,8.610936958,94.0,50.0,0,1.0,0.0,2.0,0,1,3,7.0,11,15,11
UBCV,2021,W,CONS,302,,OVERALL,Issues in Genomics and the Environment,,51,82.823529412,8.610936958,94.0,50.0,0,1.0,0.0,2.0,0,1,3,7.0,11,15,11
UBCV,2021,W,CONS,310,,201,Ecology in a Changing Climate,Elizabeth Wolkovich;Yueru Zhao,30,85.333333333,7.517030473,94.0,62.0,0,0.0,0.0,1.0,1,0,0,4.0,5,9,10
UBCV,2021,W,CONS,310,,OVERALL,Ecology in a Changing Climate,,30,85.333333333,7.517030473,94.0,62.0,0,0.0,0.0,1.0,1,0,0,4.0,5,9,10
UBCV,2021,W,CONS,330,,201,Conservation Science and Sustainability,Allen Larocque;Athena Mckown;Jennifer Fisher;Romy Suliteanu;Sarah Clement,140,78.642857143,12.327118977,96.0,6.0,3,4.0,2.0,3.0,6,8,12,20.0,35,29,18
UBCV,2021,W,CONS,330,,OVERALL,Conservation Science and Sustainability,,140,78.642857143,12.327118977,96.0,6.0,3,4.0,2.0,3.0,6,8,12,20.0,35,29,18
UBCV,2021,W,CONS,340,,101,Introduction to Geographic Information Systems for Forestry and Conservation,Evan Muise;Gonzalo Andres Gavilan Acuna;Michael Meitner;Vaniartha Vaniartha,105,77.228571429,10.661087712,93.0,37.0,3,2.0,3.0,3.0,4,5,15,17.0,29,19,5
UBCV,2021,W,CONS,340,,201,Introduction to Geographic Information Systems for Forestry and Conservation,Christopher Colton;Dominic Janus;Michael Meitner;Spencer Dakin Kuiper;Vaniartha Vaniartha,61,83.491803279,9.324918142,96.0,53.0,0,1.0,0.0,2.0,3,1,5,2.0,10,21,16
UBCV,2021,W,CONS,340,,OVERALL,Introduction to Geographic Information Systems for Forestry and Conservation,,166,79.530120482,10.603415515,96.0,37.0,3,3.0,3.0,5.0,7,6,20,19.0,39,40,21
UBCV,2021,W,CONS,370,,201,Aboriginal Forestry,Caolan Barr;Janette Bulkan;Juliana Lima De Freitas;Mariko Molander;Shabnam Vaghaye-Negar;Tonya Smith,91,80.32967033,8.456496444,93.0,41.0,1,0.0,2.0,3.0,0,3,10,12.0,33,20,7
UBCV,2021,W,CONS,370,,OVERALL,Aboriginal Forestry,,91,80.32967033,8.456496444,93.0,41.0,1,0.0,2.0,3.0,0,3,10,12.0,33,20,7
UBCV,2021,W,CONS,425,,201,Sustainable Energy: Policy and Governance,Emmanuel Ackom;Hisham Zerriffi;Justin Huynh;Natalie Payer,127,82.244094488,11.134613938,97.0,20.0,2,3.0,3.0,0.0,1,3,4,9.0,36,49,17
UBCV,2021,W,CONS,425,,OVERALL,Sustainable Energy: Policy and Governance,,127,82.244094488,11.134613938,97.0,20.0,2,3.0,3.0,0.0,1,3,4,9.0,36,49,17
UBCV,2021,W,CONS,440,,101,Conservation Decision-Making and Policy,Kephra Beckett;Sofie Mccomb;Tara Martin;Victoria Hemming,62,87.403225806,6.079958146,98.0,62.0,0,0.0,0.0,1.0,0,0,0,6.0,7,24,24
UBCV,2021,W,CONS,440,,OVERALL,Conservation Decision-Making and Policy,,62,87.403225806,6.079958146,98.0,62.0,0,0.0,0.0,1.0,0,0,0,6.0,7,24,24
UBCV,2021,W,CONS,449,C,OVERALL,Directed Studies in Natural Resources Conservation,,7,90.428571429,4.353433237,96.0,82.0,0,0.0,0.0,0.0,0,0,0,0.0,,,
UBCV,2021,W,CONS,451,,101,Integrated Field School,Adam Kanigan;Katherine Kitchens;Michael Procko;Mitchell Fennell;Natalie Benoit;Nolan Bett;Rafael Candido Ribeiro;Sally Aitken;Sarah Dickson-Hoyle;Scott Hinch;Susanne Lavallee;Tara Martin;Victoria Hemming,38,84.105263158,6.677066331,95.0,62.0,0,0.0,0.0,1.0,0,2,0,3.0,8,18,6
UBCV,2021,W,CONS,451,,OVERALL,Integrated Field School,,38,84.105263158,6.677066331,95.0,62.0,0,0.0,0.0,1.0,0,2,0,3.0,8,18,6
UBCV,2021,W,CONS,452,,201,Global Perspectives Capstone,Abdulateef Femi Gafar;Celine Wright;Cheng Chen;Deborah Ann Pierce;Hisham Zerriffi;Jeanine Rhemtulla;Nolan Bett;Terence Sunderland,37,83.189189189,5.327276967,94.0,61.0,0,0.0,0.0,1.0,0,0,0,5.0,17,12,2
UBCV,2021,W,CONS,452,,OVERALL,Global Perspectives Capstone,,37,83.189189189,5.327276967,94.0,61.0,0,0.0,0.0,1.0,0,0,0,5.0,17,12,2
UBCV,2021,W,CONS,481,,101,Conservation Planning in Practice,Georgina Magnus;Michael Meitner,119,87.571428571,8.576249653,98.0,17.0,1,0.0,0.0,0.0,0,2,1,7.0,13,45,50
UBCV,2021,W,CONS,481,,OVERALL,Conservation Planning in Practice,,119,87.571428571,8.576249653,98.0,17.0,1,0.0,0.0,0.0,0,2,1,7.0,13,45,50
UBCV,2021,W,CONS,486,,201,Fish Conservation and Management,David Moulton;Noa Mayer;Scott Hinch,47,89.510638298,8.394802586,100.0,59.0,0,0.0,1.0,0.0,1,0,2,0.0,4,10,29
UBCV,2021,W,CONS,486,,OVERALL,Fish Conservation and Management,,47,89.510638298,8.394802586,100.0,59.0,0,0.0,1.0,0.0,1,0,2,0.0,4,10,29
UBCV,2021,W,CONS,491,,101,Recreation and Tourism Planning,Carolina Rodriguez;Claire Armour;Haris Gilani;John Saddler,43,89.023255814,3.900478433,95.0,74.0,0,0.0,0.0,0.0,0,0,1,0.0,2,18,22
UBCV,2021,W,CONS,491,,OVERALL,Recreation and Tourism Planning,,43,89.023255814,3.900478433,95.0,74.0,0,0.0,0.0,0.0,0,0,1,0.0,2,18,22
UBCV,2021,W,CONS,495,,201,Human Wildlife Conflict,Kristen Walker,17,77.588235294,15.688605832,95.0,43.0,2,0.0,1.0,0.0,0,2,1,2.0,2,1,6
UBCV,2021,W,CONS,495,,OVERALL,Human Wildlife Conflict,,17,77.588235294,15.688605832,95.0,43.0,2,0.0,1.0,0.0,0,2,1,2.0,2,1,6
UBCV,2021,W,CONS,496,,101,Primate Conservation in the Anthropocene,Cindy Meliza Hurtado Martinez;Jacqueline Lois Sunderland,15,87.533333333,3.833436852,94.0,81.0,0,0.0,0.0,0.0,0,0,0,0.0,4,6,5
UBCV,2021,W,CONS,496,,OVERALL,Primate Conservation in the Anthropocene,,15,87.533333333,3.833436852,94.0,81.0,0,0.0,0.0,0.0,0,0,0,0.0,4,6,5
UBCV,2021,W,CONS,505,,201,Ecological Restoration,Cindy Prescott,14,89.428571429,6.80174509,97.0,76.0,0,0.0,0.0,0.0,0,0,0,1.0,2,3,8
UBCV,2021,W,CONS,505,,OVERALL,Ecological Restoration,,14,89.428571429,6.80174509,97.0,76.0,0,0.0,0.0,0.0,0,0,0,1.0,2,3,8
UBCV,2021,W,CPEN,211,,101,Introduction to Microcomputers,Caroline White;Christopher Ng;Dan Jin;Debasish Mohapatra;Dias Azhigulov;Esther Roorda;Jay Zhe-An Mok;Jonathan Lew;Lufei Liu;Mehdi Saeidi;Ryan Meshulam;Shimona Roy Chowdhury;Tor Aamodt;Tuo Yang;Venkata Praneeth Srungarapu;Wenwen Zhang;Yassaman Ebrahimzadeh Maboud;Zakary Nafziger,321,73.152647975,17.050982399,100.0,0.0,26,12.0,24,18.0,19,37.0,26.0,20,49.0,40,50
UBCV,2021,W,CPEN,211,,OVERALL,Introduction to Microcomputers,,321,73.152647975,17.050982399,100.0,0.0,26,12.0,24,18.0,19,37.0,26.0,20,49.0,40,50
UBCV,2021,W,CPEN,212,,201,Computing Systems II,Beibei Xiong;Caroline White;Christopher Ng;Khaled Ahmed;Mieszko Lis;Mohammadhossein Olyaiy;Muchen He;Wenyi Gong,78,73.08974359,14.25025486,100.0,24.0,4,3.0,4,8.0,7,7.0,8.0,8,11.0,10,8
UBCV,2021,W,CPEN,212,,OVERALL,Computing Systems II,,78,73.08974359,14.25025486,100.0,24.0,4,3.0,4,8.0,7,7.0,8.0,8,11.0,10,8
UBCV,2021,W,CPEN,221,,101,Software Construction I,Adrienne Chu;Aileen Zhang;Grady Thompson;Harteij Sidhu;Jared Paul;Kenneth Xing;Matthew Memme;Mohammad Abdolkhani;Mohammad Shahrad;Nima Nasiri;Paul Juralowicz;Renugambikai Rajamagesh;Rudransh Kumar;Sarah Buddhason;Sathish Gopalakrishnan;Tiffany Matthe;Zi Yu Xue,238,72.390756303,10.823606733,99.0,20.0,6,9.0,7,27.0,18,34.0,61.0,19,29.0,24,4
UBCV,2021,W,CPEN,221,,OVERALL,Software Construction I,,238,72.390756303,10.823606733,99.0,20.0,6,9.0,7,27.0,18,34.0,61.0,19,29.0,24,4
UBCV,2021,W,CPEN,223,,101,Software Design for Engineers,Amin Ghasemazar;Chun-Yin Huang;Farshid Agharebparast;Mahbubur Shihab;Savitoj Sachar;Seun Somefun;Tala Bazzaza,128,80.765625,8.522766523,100.0,60.0,0,0.0,0,2.0,7,13.0,13.0,18,28.0,30,17
UBCV,2021,W,CPEN,223,,OVERALL,Software Design for Engineers,,128,80.765625,8.522766523,100.0,60.0,0,0.0,0,2.0,7,13.0,13.0,18,28.0,30,17
UBCV,2021,W,CPEN,281,,101,Technical Communication,Hartaj Sanghara,42,73.023809524,5.769930867,80.0,46.0,1,0.0,0,0.0,3,10.0,16.0,7,5.0,0,0
UBCV,2021,W,CPEN,281,,102,Technical Communication,Hongxing Estella Qi,33,70.515151515,10.059576321,87.0,45.0,2,0.0,1,4.0,5,6.0,4.0,3,6.0,2,0
UBCV,2021,W,CPEN,281,,103,Technical Communication,Hartaj Sanghara,37,71.108108108,7.493640948,82.0,47.0,2,0.0,0,2.0,2,10.0,12.0,5,4.0,0,0
UBCV,2021,W,CPEN,281,,OVERALL,Technical Communication,,112,71.651785714,7.802413373,87.0,45.0,5,0.0,1,6.0,10,26.0,32.0,15,15.0,2,0
UBCV,2021,W,CPEN,291,,201,Computer Engineering Design Studio I,Farshid Agharebparast;Jay Zhe-An Mok;Parisa Abolfath Beygi Dezfouli;Prasham Jain;Yuxuan Pan,118,85.152542373,4.390407412,96.0,72.0,0,0.0,0,0.0,0,0.0,4.0,5,37.0,55,17
UBCV,2021,W,CPEN,291,,OVERALL,Computer Engineering Design Studio I,,118,85.152542373,4.390407412,96.0,72.0,0,0.0,0,0.0,0,0.0,4.0,5,37.0,55,17
UBCV,2021,W,CPEN,311,,101,Digital Systems Design,Muhammad Adnan;Yair Linn;Yazan Al Attar;Yuan Hsi Chou;Zhonghua Zhou,128,86.1875,12.984394025,100.0,32.0,5,0.0,2,1.0,4,3.0,2.0,10,18.0,18,65
UBCV,2021,W,CPEN,311,,201,Digital Systems Design,Muhammad Adnan;Prashant Nair;Yassaman Ebrahimzadeh Maboud,31,69.709677419,20.963768027,95.0,1.0,2,0.0,3,0.0,6,3.0,5.0,4,4.0,0,4
UBCV,2021,W,CPEN,311,,OVERALL,Digital Systems Design,,159,82.974842767,16.181701529,100.0,1.0,7,0.0,5,1.0,10,6.0,7.0,14,22.0,18,69
UBCV,2021,W,CPEN,312,,201,Digital Systems and Microcomputers,Esther Roorda;Jesus Calvino-Fraga;Jonathan Lew;Lufei Liu;Mehdi Saeidi;Venkata Praneeth Srungarapu,163,79.63803681,14.102719327,100.0,15.0,7,1.0,4,8.0,9,8.0,16.0,16,29.0,18,47
UBCV,2021,W,CPEN,312,,OVERALL,Digital Systems and Microcomputers,,163,79.63803681,14.102719327,100.0,15.0,7,1.0,4,8.0,9,8.0,16.0,16,29.0,18,47
UBCV,2021,W,CPEN,322,,101,Software Construction II,Abraham Chan;Ali Asgari Khoshouyeh;Karthik Pattabiraman;Kumseok Jung;Pritam Dash,118,75.991525424,10.533216295,98.0,30.0,2,2.0,4,3.0,6,11.0,19.0,29,20.0,13,9
UBCV,2021,W,CPEN,322,,OVERALL,Software Construction II,,118,75.991525424,10.533216295,98.0,30.0,2,2.0,4,3.0,6,11.0,19.0,29,20.0,13,9
UBCV,2021,W,CPEN,331,,101,Operating Systems,Alexandra Fedorova;Jean Syjueco;Jiapeng Huang;Mojan Jamalzadeh;Tawsif Hasan;Tristen Raab;Yuntao Wu;Zyad Ben-Suleiman,126,86.642857143,8.854796924,98.0,59.0,0,0.0,1,3.0,1,2.0,8.0,9,17.0,25,60
UBCV,2021,W,CPEN,331,,OVERALL,Operating Systems,,126,86.642857143,8.854796924,98.0,59.0,0,0.0,1,3.0,1,2.0,8.0,9,17.0,25,60
UBCV,2021,W,CPEN,333,,101,System Software Engineering,Geetika Batta;Nguyen Nhat Minh To;Parisa Abolfath Beygi Dezfouli;Rafiuzzaman Mohammad;Seyed Ali Mousavifar;Yingao Yao,132,79.325757576,7.325054998,94.0,55.0,0,0.0,2,3.0,5,10.0,10.0,32,42.0,17,11
UBCV,2021,W,CPEN,333,,201,System Software Engineering,Farshid Agharebparast;Geetika Batta;Nguyen Nhat Minh To;Yingao Yao,82,75.865853659,11.094167298,98.0,29.0,3,0.0,0,2.0,9,8.0,20.0,8,17.0,7,8
UBCV,2021,W,CPEN,333,,OVERALL,System Software Engineering,,214,78.0,9.091088347,98.0,29.0,3,0.0,2,5.0,14,18.0,30.0,40,59.0,24,19
UBCV,2021,W,CPEN,391,,201,Computer Engineering Design Studio II,Brandon Freiberger;Guy Lemieux;Jared Paul;Tala Bazzaza;Yuan Hsi Chou;Zhonghua Zhou;Zi Yu Xue;Zyad Ben-Suleiman,102,85.441176471,6.774403674,97.0,57.0,0,0.0,1,0.0,1,2.0,3.0,5,27.0,24,39
UBCV,2021,W,CPEN,391,,OVERALL,Computer Engineering Design Studio II,,102,85.441176471,6.774403674,97.0,57.0,0,0.0,1,0.0,1,2.0,3.0,5,27.0,24,39
UBCV,2021,W,CPEN,400,D,106,Topics in Computer Engineering,Bradley Quinton;Daniel Holanda Noronha;Jose Pinilla Gomez;Scott Chin,88,86.090909091,8.219176293,99.0,61.0,0,0.0,0,2.0,2,0.0,6.0,8,15.0,18,37
UBCV,2021,W,CPEN,400,D,OVERALL,Topics in Computer Engineering,,88,86.090909091,8.219176293,99.0,61.0,0,0.0,0,2.0,2,0.0,6.0,8,15.0,18,37
UBCV,2021,W,CPEN,400,P,201,Topics in Computer Engineering,Abraham Chan;Ali Asgari Khoshouyeh;Karthik Pattabiraman;Udit Agarwal,30,78.433333333,16.518919839,92.0,1.0,1,0.0,0,1.0,0,2.0,2.0,7,5.0,6,6
UBCV,2021,W,CPEN,400,P,OVERALL,Topics in Computer Engineering,,30,78.433333333,16.518919839,92.0,1.0,1,0.0,0,1.0,0,2.0,2.0,7,5.0,6,6
UBCV,2021,W,CPEN,400,Q,202,Topics in Computer Engineering,Gideon Uchehara;Olivia Di Matteo,31,89.290322581,8.35142123,99.0,64.0,0,0.0,0,0.0,1,2.0,0.0,0,4.0,4,20
UBCV,2021,W,CPEN,400,Q,OVERALL,Topics in Computer Engineering,,31,89.290322581,8.35142123,99.0,64.0,0,0.0,0,0.0,1,2.0,0.0,0,4.0,4,20
UBCV,2021,W,CPEN,411,,101,Computer Architecture,Bolin Wang;Meng Wang;Prashant Nair,67,83.343283582,10.553689917,100.0,55.0,0,0.0,3,1.0,2,2.0,4.0,12,8.0,11,24
UBCV,2021,W,CPEN,411,,OVERALL,Computer Architecture,,67,83.343283582,10.553689917,100.0,55.0,0,0.0,3,1.0,2,2.0,4.0,12,8.0,11,24
UBCV,2021,W,CPEN,412,,201,Microcomputer Systems Design,Harteij Sidhu;Muhammad Adnan;Yair Linn,41,85.926829268,13.125148083,100.0,49.0,1,1.0,1,0.0,1,1.0,3.0,3,4.0,6,20
UBCV,2021,W,CPEN,412,,OVERALL,Microcomputer Systems Design,,41,85.926829268,13.125148083,100.0,49.0,1,1.0,1,0.0,1,1.0,3.0,3,4.0,6,20
UBCV,2021,W,CPEN,421,,201,Software Project Management,Niranjan Ravichandran;Pritam Dash,19,79.894736842,21.186722092,95.0,0.0,1,0.0,0,0.0,1,1.0,1.0,5,2.0,3,5
UBCV,2021,W,CPEN,421,,OVERALL,Software Project Management,,19,79.894736842,21.186722092,95.0,0.0,1,0.0,0,0.0,1,1.0,1.0,5,2.0,3,5
UBCV,2021,W,CPEN,431,,201,Design of Distributed Software Applications,Hamidreza Ramezanikebrya;Hassan Halawa;Hazem Abdelhafez;Kumseok Jung;Radu Ripeanu;Scott Sallinen,39,83.641025641,5.27400367,97.0,71.0,0,0.0,0,0.0,0,1.0,0.0,6,18.0,10,4
UBCV,2021,W,CPEN,431,,OVERALL,Design of Distributed Software Applications,,39,83.641025641,5.27400367,97.0,71.0,0,0.0,0,0.0,0,1.0,0.0,6,18.0,10,4
UBCV,2021,W,CPEN,432,,201,Real-time System Design,Arpan Gujarati;Geetika Batta,18,79.055555556,9.168181693,97.0,57.0,0,0.0,1,0.0,0,2.0,2.0,5,3.0,3,2
UBCV,2021,W,CPEN,432,,OVERALL,Real-time System Design,,18,79.055555556,9.168181693,97.0,57.0,0,0.0,1,0.0,0,2.0,2.0,5,3.0,3,2
UBCV,2021,W,CPEN,441,,101,Human Computer Interfaces in Engineering Design,Beibei Xiong;S Sidney Fels;Ursa Maity,43,80.837209302,9.32720096,96.0,43.0,1,0.0,0,0.0,2,3.0,3.0,6,12.0,9,7
UBCV,2021,W,CPEN,441,,OVERALL,Human Computer Interfaces in Engineering Design,,43,80.837209302,9.32720096,96.0,43.0,1,0.0,0,0.0,2,3.0,3.0,6,12.0,9,7
UBCV,2021,W,CPEN,442,,101,Introduction to Cybersecurity,Junbin Zhang;Konstantin Beznosov;Masoud Mehrabi Koushki;Yue Huang,50,83.08,8.916483246,95.0,47.0,1,0.0,0,0.0,2,1.0,5.0,4,11.0,15,11
